Tempo(s),EMG_Value
2.021319,5185
2.022318,5409
2.023317,5297
2.024317,4769
2.025319,4401
2.026317,5137
2.027317,5905
2.028335,6337
2.029325,5169
2.030317,5937
2.031317,5633
2.032319,5249
2.033318,4833
2.034316,5249
2.035319,5249
2.036318,5841
2.037319,5105
2.038316,5505
2.039317,5777
2.040317,4593
2.041317,4817
2.042318,5249
2.043318,5457
2.044318,5569
2.045316,5585
2.046317,5281
2.047316,4689
2.048318,4801
2.049316,5585
2.050318,5905
2.051315,6449
2.052318,6833
2.053317,5313
2.054318,5393
2.055317,5041
2.056319,4641
2.057319,4945
2.058317,4849
2.059317,4865
2.060317,4641
2.061319,5249
2.062318,6193
2.063317,5457
2.064317,5889
2.065315,4817
2.066318,5473
2.067316,7505
2.068317,6593
2.069317,4385
2.070317,4817
2.071317,4577
2.072319,7137
2.073319,5681
2.074318,5729
2.075317,5809
2.076316,4897
2.077318,4849
2.078317,4881
2.079317,4513
2.080317,4705
2.081316,5393
2.082316,4897
2.083317,5505
2.084317,6353
2.085317,5345
2.086316,5201
2.087316,5169
2.088317,5233
2.089316,5073
2.090318,5313
2.091317,4641
2.092338,5729
2.093321,4385
2.094317,4545
2.095314,5057
2.096319,6593
2.097317,7313
2.098317,6545
2.099318,5313
2.100317,5873
2.101316,4689
2.102315,5681
2.103318,5857
2.104319,4673
2.105319,6609
2.106316,5425
2.107316,6241
2.108317,5057
2.109318,5313
2.110318,4225
2.111315,5073
2.112316,4817
2.113319,4737
2.114317,5025
2.115318,6337
2.116318,6177
2.117318,5297
2.118319,4433
2.119317,6609
2.120318,5521
2.121317,6817
2.122316,5377
2.123318,5665
2.124317,4865
2.125316,4657
2.126318,4449
2.127317,5201
2.128318,5137
2.129317,5713
2.130317,6417
2.131319,5201
2.132316,5313
2.133318,6833
2.134315,5841
2.135317,5201
2.136318,6433
2.137318,5249
2.138319,4881
2.139317,4593
2.140316,5169
2.141318,6033
2.142316,4961
2.143316,4753
2.144316,5473
2.145318,5649
2.146316,5169
2.147317,5793
2.148315,6097
2.149318,5553
2.150316,5025
2.151318,4609
2.152320,5041
2.153319,6209
2.154316,5025
2.155318,5425
2.156356,6225
2.157322,5649
2.158319,5729
2.159316,5553
2.160316,5313
2.161317,5265
2.162317,5009
2.163319,4865
2.164316,6113
2.165320,5137
2.166315,4577
2.167317,5809
2.168316,6049
2.169318,5313
2.170317,4913
2.171315,5761
2.172317,5073
2.173319,5057
2.174317,5009
2.175319,4785
2.176316,5889
2.177318,5745
2.178317,5041
2.179317,4753
2.180317,6241
2.181315,6097
2.182317,5697
2.183317,4929
2.184317,6049
2.185318,5009
2.186318,5137
2.187317,6177
2.188316,5201
2.189318,5633
2.190317,4529
2.191317,8161
2.192315,7777
2.193316,5665
2.194317,5377
2.195315,5281
2.196318,5457
2.302752,6145
2.303722,5025
2.304461,5265
2.305170,6513
2.305881,6065
2.306659,6161
2.307365,4881
2.308070,4769
2.308775,5169
2.309506,5857
2.310207,5793
2.310913,5201
2.311622,5761
2.312329,6017
2.313036,6465
2.313748,5345
2.314455,4048
2.315182,4449
2.315894,4817
2.316610,6529
2.317330,4737
2.318041,4977
2.318757,6801
2.319477,4705
2.320193,4657
2.320909,5537
2.321627,8113
2.322345,6561
2.323319,5169
2.324317,5777
2.325318,4993
2.326317,4961
2.327317,6721
2.328318,7601
2.329317,5409
2.330316,5361
2.331317,5953
2.332317,5377
2.333318,5313
2.334318,5441
2.335317,5217
2.336317,5681
2.337316,4817
2.338317,4833
2.339318,6465
2.340317,6593
2.341317,5009
2.342317,4993
2.343318,5169
2.344318,5601
2.345317,5041
2.346315,5073
2.347318,5393
2.348360,6257
2.349320,4657
2.350317,5281
2.351317,5553
2.352318,5153
2.353318,6193
2.354316,5057
2.355315,5985
2.356317,5905
2.357319,4785
2.358317,5713
2.359318,5697
2.360317,5217
2.361318,4945
2.362316,5585
