Tempo(s),EMG_Value
2.037660,1248
2.038662,816
2.039663,1824
2.040662,1712
2.041663,1440
2.042661,1488
2.043662,1408
2.044662,1456
2.045661,1312
2.046661,832
2.047663,1344
2.048661,1664
2.049662,1248
2.050662,1072
2.051660,2112
2.052661,1728
2.053661,816
2.054663,2576
2.055663,1712
2.056662,1984
2.057661,3360
2.058661,1440
2.059660,1424
2.060662,1408
2.061660,1152
2.062661,1184
2.063661,1680
2.064661,2048
2.065660,1296
2.066660,1248
2.067663,1392
2.068662,3648
2.069662,1424
2.070662,3984
2.071662,2224
2.072660,1744
2.073663,928
2.074661,1936
2.075660,1056
2.076663,992
2.077663,1440
2.078661,1680
2.079660,1184
2.080661,1920
2.081661,2080
2.082661,1312
2.083660,1568
2.084661,1456
2.085663,1856
2.086661,1088
2.087679,1872
2.088666,1216
2.089665,1072
2.090662,1776
2.091663,1280
2.092662,1312
2.093662,1792
2.094663,1728
2.095662,1280
2.096660,1552
2.097662,1312
2.098661,1424
2.099661,1728
2.100663,1744
2.101659,1360
2.102660,1152
2.103662,1152
2.104662,1280
2.105662,1344
2.106661,1168
2.107661,1392
2.108661,1568
2.109661,1760
2.110663,704
2.111662,1984
2.112660,2384
2.113659,1104
2.114661,1568
2.115660,4913
2.116661,1632
2.117660,1440
2.118661,3600
2.119661,2128
2.120661,2528
2.121660,2000
2.122660,1504
2.123662,1792
2.124661,1520
2.125662,1920
2.126662,2176
2.127659,1536
2.128660,1456
2.129658,2048
2.130659,1648
2.131662,1536
2.132661,1200
2.133661,1312
2.134661,1584
2.135660,3680
2.136661,3376
2.137663,3232
2.138661,2432
2.139661,1488
2.140663,1488
2.141661,1216
2.142660,2896
2.143661,1440
2.144659,1312
2.145661,3296
2.146660,3488
2.147660,1328
2.148660,1312
2.149663,1120
2.150660,1104
2.151678,1376
2.152668,1072
2.153663,2192
2.154660,1088
2.155659,1296
2.156661,1744
2.157660,1584
2.158660,1168
2.159661,1312
2.160662,1312
2.161662,1280
2.162660,1072
2.163661,1488
2.164660,1920
2.165661,1360
2.166661,2048
2.167661,1040
2.168662,1664
2.169660,3280
2.170659,3168
2.171661,1888
2.172661,1424
2.173661,1632
2.174661,1312
2.175662,1552
2.176659,1488
2.177662,1424
2.178661,1920
2.179661,1312
2.180663,2512
2.181661,1072
2.182662,1248
2.183661,1248
2.184661,1712
2.185661,2336
2.186661,1840
2.187661,2720
2.188663,1504
2.189660,2288
2.190661,2096
2.191663,1872
2.192659,1504
2.193662,1456
2.194662,976
2.195660,2080
2.196662,2112
2.197661,1584
2.198661,2272
2.199661,1472
2.200663,1248
2.201660,1808
2.202660,3072
2.203659,1984
2.204662,2336
2.205661,1472
2.206662,2112
2.315972,1680
2.316924,1936
2.317651,1456
2.318358,1088
2.319068,2592
2.319849,3216
2.320552,1840
2.321257,1456
2.321962,944
2.322694,1568
2.323398,2496
2.324106,3072
2.324817,1696
2.325527,2544
2.326239,3152
2.326954,2848
2.327664,1488
2.328397,1808
2.329109,1408
2.329821,1120
2.330534,4737
2.331251,1712
2.331968,1952
2.332684,5025
2.333396,2448
2.334117,1328
2.334838,2512
2.335661,2304
2.336659,1408
2.337661,1376
2.338662,1984
2.339661,3168
2.340662,1344
2.341660,1216
2.342661,2880
2.343683,3776
2.344667,2704
2.345663,1744
2.346663,1312
2.347662,1424
2.348659,2624
2.349661,1632
2.350660,1968
2.351663,2112
2.352661,1888
2.353663,1680
2.354658,2048
2.355663,3264
2.356661,1424
2.357662,1872
2.358660,2144
2.359662,1392
2.360663,2112
2.361661,1168
2.362661,2000
2.363662,1088
2.364662,2544
2.365661,1168
2.366662,1184
2.367661,1904
2.368661,3632
2.369660,3568
2.370663,1216
2.371662,2576
2.372661,1056
2.373663,4064
2.374663,1376
2.375662,2720
2.376661,1744
2.377662,1696
2.378662,1360
2.379662,2112
2.380662,1888
2.381661,1488
2.382663,3760
2.383663,2080
2.384662,2464
2.385664,2016
2.386661,1920
2.387661,1888
2.388661,2224
2.389661,2224
2.390661,2016
2.391662,3024
2.392661,2448
2.393662,2960
2.394660,1632
2.395662,2528
2.396663,2720
2.397660,1824
2.398662,2128
2.399661,1360
2.400661,1520
2.401659,992
2.402660,2384
2.403662,2656
2.404661,1952
2.405662,1344
2.406661,1760
2.407677,2080
2.408667,1840
2.409664,2608
2.410661,1536
2.411663,1600
2.412662,1424
2.413659,1712
2.414660,1680
2.415661,2240
2.416661,1696
2.417660,2512
2.418662,1680
2.419661,1792
2.420660,2256
2.421662,1472
2.422660,1648
2.423663,1168
2.424662,1664
2.425662,2208
2.426662,1056
2.427661,1456
2.428660,1344
2.429663,1248
2.430660,2304
2.431659,1680
2.432660,1744
2.433662,3040
2.434661,1760
2.435661,1696
2.436663,1984
2.437662,2048
2.438660,1536
2.439662,1840
2.440661,2816
2.441662,3792
2.442661,1552
2.443659,1888
2.444661,1872
2.445661,1584
2.446662,2272
2.447661,1872
2.448661,1776
2.449661,1744
2.450662,1536
2.451662,2976
2.452661,2320
2.453661,1776
2.454662,1328
2.455662,1360
2.456660,2304
2.457661,3008
2.458660,2096
