Tempo(s),EMG_Value
1.731980,4513
1.732368,5457
1.732766,4705
1.733164,3968
1.733746,3936
1.734742,3920
1.735747,4305
1.736743,3552
1.737745,3216
1.738745,4801
1.739747,4337
1.740747,4241
1.741744,4257
1.742745,4177
1.743745,4625
1.744745,5009
1.745744,3680
1.746745,3888
1.747745,4257
1.748745,4401
1.749747,3712
1.750746,4000
1.751745,5953
1.752745,5057
1.753747,5041
1.754746,4225
1.755745,3872
1.756743,3728
1.757746,3872
1.758747,3744
1.759745,4337
1.760767,4289
1.761748,4385
1.762746,4097
1.763746,3840
1.764743,3392
1.765746,3584
1.766746,3360
1.767745,4417
1.768746,4817
1.769745,4849
1.770747,5201
1.771746,3680
1.772743,4193
1.773745,5665
1.774744,4016
1.775745,3648
1.776745,4321
1.777744,3936
1.778745,3232
1.779745,3536
1.780745,3776
1.781744,4241
1.782743,4129
1.783747,4161
1.784745,4449
1.785745,4145
1.786744,4161
1.787745,4785
1.788745,3984
1.789747,3520
1.790746,4513
1.791745,4593
1.792744,4609
1.793746,3888
1.794746,3872
1.795745,3248
1.796745,3472
1.797746,3984
1.798745,5057
1.799745,4801
1.800744,4577
1.801747,3904
1.802747,3344
1.803747,3472
1.804747,4961
1.805744,5553
1.806743,3808
1.807744,3600
1.808747,4673
1.809744,4353
1.810744,3728
1.811746,3792
1.812744,3520
1.813745,3584
1.814745,3984
1.815745,4737
1.816744,3664
1.817744,4417
1.818745,3840
1.819743,4080
1.820746,3744
1.821745,3296
1.822746,3488
1.823745,3872
1.824758,5329
1.825750,3904
1.826748,4497
1.827743,3936
1.828745,4177
1.829746,3456
1.830744,3920
1.831746,4289
1.832746,5201
1.833745,3920
1.834746,3872
1.835745,5201
1.836745,4961
1.837745,3392
1.838743,3376
1.839745,3296
1.840745,4881
1.841746,4097
1.842746,4513
1.843745,4689
1.844744,4433
1.845745,3376
1.846745,3440
1.847743,4705
1.848744,4545
1.849746,4177
1.850746,3232
1.851747,3984
1.852746,4529
1.853745,5857
1.854745,4177
1.855746,4161
1.856745,3856
1.857745,4449
1.858747,3600
1.859744,5089
1.860745,4129
1.861745,4080
1.862746,4705
1.863745,3824
1.864746,3904
1.865746,4401
1.866745,3872
1.867745,3616
1.868744,4385
1.869745,6529
1.870746,3968
1.871746,4625
1.872744,4257
1.873745,4064
1.874743,4064
1.875745,4032
1.876745,4177
1.877743,4145
1.878745,4305
1.879747,4032
1.880743,3968
1.881743,4513
1.882744,4225
1.883747,3648
1.884745,4321
1.885744,4129
1.886746,4481
1.887746,4385
1.888762,4097
1.889753,3440
1.890748,4625
1.891748,4145
1.892745,5345
1.893747,4625
1.894747,3408
1.895746,3376
1.896745,3712
1.897744,3312
1.898746,4113
1.899745,5521
1.900745,4753
1.901745,4609
1.902745,4080
1.903745,5649
1.904746,4417
1.905747,5121
1.906744,3648
1.907748,3632
1.908743,4753
1.909742,4257
1.910745,3776
1.911745,3504
1.912747,3984
1.913747,3552
1.914745,3392
1.915744,4177
1.916745,4433
1.917745,5153
1.918747,5441
1.919745,3728
2.064776,3984
2.065573,3600
2.066163,4257
2.066720,4080
2.067267,4225
2.067882,3984
2.068423,4561
2.068972,4417
2.069522,4865
2.070094,3840
2.070639,4385
2.071189,4673
2.071740,4273
2.072287,4129
2.072842,5905
2.073390,5857
2.073944,4945
2.074518,3904
2.075070,3888
2.075747,4401
2.076745,4433
2.077745,3984
2.078745,3888
2.079746,3888
2.080764,3680
2.081751,4161
2.082747,4641
2.083745,4481
2.084746,4241
2.085745,5505
2.086746,4449
2.087745,3808
2.088744,4000
2.089745,4481
2.090745,3840
2.091745,4577
2.092745,4641
2.093746,4048
2.094746,4289
2.095745,3552
2.096743,4048
2.097745,4193
2.098745,3488
2.099745,3616
2.100746,4689
2.101745,4305
2.102745,4241
2.103746,4833
2.104745,3968
2.105745,3712
2.106745,3488
2.107745,3488
2.108746,4177
2.109746,4865
2.110745,4705
2.111745,4881
2.112745,4497
2.113747,4305
2.114744,3936
2.115746,3712
2.116743,4097
2.117746,4369
2.118745,4177
2.119745,4016
2.120746,4529
2.121748,3632
2.122743,3760
2.123744,4769
2.124745,4337
2.125746,3616
2.126745,4401
2.127745,3616
2.128744,3456
2.129747,3472
2.130746,5249
2.131745,4881
2.132746,4945
2.133746,4737
2.134745,4209
2.135745,3984
2.136745,4161
2.137745,4097
2.138745,3936
2.139745,4032
2.140743,3776
2.141744,4865
2.142745,3584
2.143745,4369
2.144768,4481
2.145748,4000
2.146746,4897
2.147743,5089
2.148747,4353
2.149745,3392
2.150746,4833
2.151746,4337
2.152744,3728
2.153745,2880
2.154745,4641
2.155745,4513
2.156747,3456
2.157744,4289
2.158747,4241
2.159745,4064
2.160745,4048
2.161744,4257
2.162745,3376
2.163745,3280
2.164744,3760
2.165745,4833
2.166745,4064
2.167746,4241
2.168745,4048
2.169745,4193
2.170745,5985
2.171744,4433
2.172745,3968
2.173747,3840
2.174745,3936
2.175745,3424
2.176743,3536
2.177744,5777
2.178745,4161
2.179747,3984
2.180744,3680
2.181745,3344
2.182744,3680
2.183745,5969
2.184745,4657
2.185742,3392
2.186746,3664
2.187745,4561
2.188745,4401
2.189747,4000
2.190745,4897
2.191745,5009
2.192744,4913
2.193745,4353
2.194744,3984
2.195745,4016
2.196746,4625
2.197745,3632
2.198746,3728
2.199745,3392
2.200745,5025
2.201747,3984
2.202746,3664
2.203744,3872
2.204745,5137
2.205746,4401
2.206746,6545
2.207744,5505
2.208761,5793
2.209747,3664
2.210745,3488
2.211746,4145
2.212746,3696
2.213746,3344
2.214745,6081
2.215746,3920
2.216747,4385
2.217744,3840
2.218745,3968
2.219746,3728
2.220745,4465
2.221747,4289
2.222745,4753
2.223745,4113
2.224745,3584
2.225746,4369
2.226747,3616
2.227745,4593
2.228745,3856
2.229744,4705
2.230744,4225
2.231746,5393
2.232745,3856
2.233745,3760
2.234746,4064
2.235746,3888
2.236746,3712
2.237744,3904
2.238747,3632
2.239746,3984
2.240745,4689
2.241743,4881
2.242745,4321
2.243747,6113
2.244745,3664
2.245746,4064
2.246745,4353
2.247747,4225
2.248745,3344
2.249743,4032
2.250745,3648
2.251745,3536
2.252747,4689
2.253745,4657
2.254745,5633
2.255746,5089
2.363139,5393
2.364104,4353
2.364839,4561
2.365554,5601
2.366263,5473
2.367041,4129
2.367743,3968
2.368445,4353
2.369152,4769
2.369885,3808
2.370591,3600
2.371297,3408
2.372004,4241
2.372716,3776
2.373420,4385
2.374133,4993
2.374843,4337
2.375576,4641
2.376290,4449
2.377006,5217
2.377724,4048
2.378432,4529
2.379148,3984
2.379867,4113
2.380587,4273
2.381305,4593
2.382023,4417
2.382745,4401
2.383745,4273
2.384747,4513
2.385745,4113
2.386746,3904
2.387745,4673
2.388745,4321
2.389744,3792
2.390747,3312
2.391747,3568
2.392745,3088
2.393743,4193
2.394745,4833
2.395745,4449
2.396746,4545
2.397743,4113
2.398745,3792
2.399746,3984
2.400764,3488
2.401751,3664
2.402747,4000
2.403745,3872
2.404746,4097
2.405745,3824
2.406746,4064
2.407745,4241
2.408745,3904
2.409745,5681
2.410745,5089
2.411745,4016
2.412745,4449
2.413744,4401
2.414747,4433
2.415744,3776
2.416747,4064
2.417744,3936
2.418745,3776
2.419745,3648
2.420746,3760
2.421745,3664
2.422746,3552
2.423745,4529
2.424745,4113
2.425745,6369
2.426744,4225
2.427744,4129
2.428747,4016
2.429745,4689
2.430745,4993
2.431745,4032
2.432745,3472
2.433747,3984
2.434744,3408
2.435743,3984
2.436747,3648
2.437745,3904
2.438746,4064
2.439745,5057
2.440745,4193
2.441743,3920
2.442746,3712
2.443746,4753
2.444746,4385
2.445745,3648
2.446743,3584
2.447744,4177
2.448746,4945
2.449746,4785
2.450745,3728
2.451744,3632
2.452745,3472
2.453747,4993
2.454745,5457
2.455746,4993
2.456747,4385
2.457746,3648
2.458745,3744
2.459746,4225
2.460746,4129
2.461745,3728
2.462745,4241
2.463746,5185
2.464761,4417
2.465749,4113
2.466745,3968
2.467747,3936
2.468746,3680
2.469744,3952
2.470747,5025
2.471746,4929
2.472743,3888
2.473744,3248
2.474746,3328
2.475745,5585
2.476745,5617
2.477745,3664
2.478746,3424
2.479745,3664
2.480744,4385
2.481745,5281
2.482746,4769
2.483744,3968
2.484746,3824
2.485747,3424
2.486744,4161
